Popularity	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_in min/ms	time_signature	Class
89	0.907	0.393	4	-7.636	0	0.0539	0.451	1.35E-06	0.135	0.202	104.949	205458	4	5
54	0.856	0.665	1	-4.618	1	0.189	0.0128	0.00508	0.0695	0.367	93.953	205480	4	5
49	0.664	0.621	2	-6.521	1	0.0671	0.162	0.0694	0.353	0.489	89.566	205613	4	5
55	0.454	0.772	1	-7.181	1	0.342	0.319	9.95E-06	0.361	0.64	172.31	205640	4	5
12	0.903	0.869	2	-10.167	0	0.125	0.0978	0.000749	0.258	0.896	139.982	205714	4	5
27	0.878	0.596	7	-6.461	1	0.127	0.0125	0.000738	0.108	0.131	139.941	205776	4	5
52	0.845	0.517	1	-9.35	1	0.31	0.202	0.00237	0.134	0.641	117.929	206400	4	5
69	0.813	0.621	9	-9.273	1	0.209	0.0144	4.03E-05	0.0793	0.377	112.101	206446	4	5
40	0.754	0.473	11	-8.884	0	0.4	0.276	2.18E-06	0.0872	0.148	143.87	206759	4	5
12	0.453	0.91	4	-4.55	1	0.321	0.00236	5.51E-06	0.129	0.665	158.36	206842	4	5
11	0.556	0.847	11	-6.361	0	0.0939	0.0503	0.906	0.326	0.663	139.942	207305	4	5
51	0.625	0.624	9	-8.391	1	0.14	0.179	7.15E-05	0.22	0.394	150.005	208200	4	5
73	0.897	0.612	11	-10.489	1	0.211	0.0297	0.186	0.0894	0.767	102.305	208267	4	5
53	0.664	0.634	2	-6.348	1	0.0349	0.683	3.34E-05	0.221	0.666	93.914	208467	4	5
98	0.762	0.701	8	-3.541	1	0.0286	0.235	0.000158	0.123	0.742	110.968	208867	4	5
31	0.338	0.58	2	-8.703	0	0.0573	0.506	7.76E-05	0.147	0.262	157.801	209667	4	5
33	0.756	0.876	5	-5.477	0	0.199	0.0955	0.000157	0.0951	0.647	87.919	210000	4	5
51	0.721	0.517	7	-7.308	0	0.0622	0.306	6.65E-05	0.13	0.171	79.015	210380	4	5
12	0.652	0.764	4	-5.177	0	0.0337	1.99E-05	0.0364	0.13	0.0479	140.044	210862	4	5
24	0.719	0.906	6	-5.56	0	0.0797	0.0587	0.00044	0.291	0.55	108.998	211178	4	5
54	0.92	0.861	7	-5.435	1	0.218	0.211	2.59E-05	0.0288	0.718	97.969	211400	4	5
44	0.802	0.699	5	-7.677	0	0.304	0.159	1.11E-06	0.122	0.348	124.173	211412	4	5
74	0.549	0.853	7	-4.293	1	0.188	0.0285	0.000296	0.618	0.346	94.695	211493	4	5
49	0.622	0.509	4	-8.489	0	0.0983	0.382	6.96E-06	0.122	0.0788	91.9	211738	4	5
61	0.833	0.766	7	-4.309	1	0.406	0.0796	3.82E-06	0.158	0.63	144.916	211834	4	5
35	0.708	0.763	8	-5.74	0	0.0428	0.054	0.000102	0.132	0.221	119.977	212009	4	5
28	0.745	0.632	9	-7.974	0	0.288	0.39	5.01E-06	0.103	0.581	128.05	212344	4	5
65	0.928	0.437	1	-7.081	0	0.127	0.144	0.000357	0.147	0.496	100.056	212613	4	5
31	0.703	0.261	1	-12.558	1	0.333	0.539	0.000135	0.0678	0.221	96.008	213120	4	5
49	0.906	0.717	4	-6.777	1	0.265	0.213	2.10E-05	0.0934	0.776	126.003	213370	4	5
40	0.772	0.449	1	-10.324	1	0.366	0.457	1.93E-05	0.343	0.561	94.736	213438	4	5
35	0.545	0.348	8	-16.53	1	0.172	0.606	0.017	0.0935	0.346	88.91	213533	4	5
23	0.539	0.951	10	-4.138	0	0.0478	0.174	4.36E-05	0.218	0.78	159.731	213560	4	5
30	0.563	0.663	1	-7.266	1	0.292	0.481	0.000237	0.152	0.651	81.014	214321	4	5
79	0.539	0.615	1	-8.746	0	0.252	0.173	0.0056	0.144	0.493	163.924	214693	4	5
43	0.551	0.68	11	-6.866	0	0.0383	0.441	0.000109	0.409	0.387	79.979	214756	4	5
56	0.534	0.596	6	-10.289	1	0.388	0.641	2.16E-05	0.276	0.908	185.733	214867	4	5
74	0.854	0.71	4	-6.32	0	0.0793	0.0113	8.72E-05	0.166	0.818	106.894	214947	4	5
69	0.673	0.612	9	-7.419	1	0.241	0.232	1.11E-05	0.15	0.306	147.874	215173	4	5
43	0.942	0.737	10	-7.21	0	0.0971	0.0166	1.43E-05	0.0443	0.689	106.923	215467	4	5
47	0.553	0.611	9	-8.233	0	0.266	0.31	0.000112	0.0745	0.631	79.803	216453	4	5
42	0.651	0.536	2	-9.922	1	0.331	0.245	1.12E-05	0.0939	0.589	79.982	216595	4	5
36	0.854	0.381	5	-7.481	0	0.0622	0.291	2.62E-06	0.15	0.261	100.096	216750	4	5
53	0.69	0.889	11	-6.689	0	0.166	0.00876	0.00226	0.302	0.761	96.02	216778	4	5
37	0.596	0.487	6	-13.433	1	0.0765	0.376	0.00928	0.0931	0.125	108.925	216867	4	5
58	0.7	0.942	5	-7.355	0	0.237	0.0469	2.93E-05	0.0666	0.766	171.37	216941	4	5
60	0.138	0.399	7	-8.756	1	0.0311	0.782	3.65E-06	0.188	0.296	179.93	217415	4	5
66	0.875	0.745	1	-5.878	1	0.269	0.0227	2.37E-06	0.287	0.749	95.201	217440	4	5
80	0.664	0.655	10	-7.327	0	0.0461	0.059	2.40E-05	0.17	0.13	129.987	217609	4	5
46	0.704	0.667	5	-5.299	1	0.19	0.262	8.42E-06	0.106	0.592	148.205	217708	4	5
69	0.635	0.634	1	-8.91	0	0.356	0.195	0.000107	0.198	0.224	107.008	217883	4	5
38	0.718	0.578	2	-7.502	1	0.0431	0.19	0.000585	0.43	0.275	131.004	217921	4	5
15	0.899	0.49	8	-8.563	1	0.51	0.115	1.13E-06	0.0954	0.592	141.959	218239	4	5
46	0.747	0.351	6	-11.993	1	0.53	0.507	2.46E-06	0.125	0.378	86.928	218240	4	5
20	0.339	0.976	9	-2.9	1	0.188	0.102	8.53E-06	0.556	0.402	88.473	218304	4	5
62	0.876	0.71	11	-12.908	1	0.347	0.0654	0.00312	0.918	0.724	98.305	218333	4	5
53	0.665	0.583	9	-7.271	0	0.043	0.272	2.82E-05	0.311	0.365	105.004	218370	4	5
81	0.695	0.343	5	-10.798	1	0.0432	0.0743	1.04E-06	0.107	0.229	85.84	218902	4	5
43	0.742	0.656	9	-7.091	0	0.058	0.257	0.000212	0.286	0.307	97.245	219640	4	5
25	0.59	0.807	9	-4.979	0	0.0423	0.000321	0.00126	0.399	0.435	151.805	219893	4	5
31	0.91	0.464	1	-6.676	0	0.287	0.0287	0.000558	0.0989	0.336	140.006	220000	4	5
42	0.507	0.852	1	-5.42	1	0.351	0.00587	1.57E-06	0.354	0.51	168.166	220029	4	5
65	0.787	0.73	11	-6.788	0	0.35	0.0276	0.00157	0.0828	0.739	159.825	220293	4	5
50	0.759	0.809	1	-7.886	0	0.293	0.0955	1.71E-06	0.35	0.508	86.848	220800	4	5
59	0.626	0.597	6	-9.943	0	0.33	0.614	1.53E-05	0.122	0.578	80.985	221099	4	5
52	0.685	0.573	5	-7.085	0	0.051	0.208	2.11E-06	0.12	0.182	113.876	221485	4	5
44	0.825	0.546	6	-9.518	0	0.386	0.321	5.13E-05	0.068	0.866	148.246	221933	4	5
5	0.565	0.248	10	-17.369	0	0.862	0.977	0.584	0.306	0.61	80.755	222760	4	5
49	0.755	0.722	1	-6.231	0	0.23	0.339	2.53E-05	0.148	0.537	87.275	222787	4	5
47	0.858	0.609	1	-10.695	1	0.113	0.0542	9.04E-05	0.315	0.478	107.978	222840	4	5
36	0.702	0.763	2	-5.237	0	0.0518	0.0175	1.91E-05	0.189	0.6	103.004	223511	4	5
25	0.804	0.77	10	-6.699	0	0.0438	0.00203	2.04E-05	0.0591	0.873	159.988	223560	4	5
63	0.674	0.61	8	-8.156	0	0.45	0.12	0.00264	0.287	0.572	139.722	223642	4	5
56	0.849	0.61	8	-10.822	1	0.154	0.0204	4.76E-06	0.0454	0.566	99.01	223693	4	5
17	0.757	0.668	5	-8.535	1	0.0834	0.00756	6.03E-05	0.0811	0.325	128	224052	4	5
52	0.934	0.826	7	-4.34	1	0.268	0.0241	4.32E-06	0.0934	0.301	104.741	224960	4	5
55	0.695	0.687	9	-9.075	1	0.0728	0.0024	0.0181	0.174	0.786	159.03	225027	4	5
49	0.729	0.82	10	-7.124	0	0.241	0.0191	0.000273	0.0927	0.471	156.412	225333	4	5
65	0.75	0.418	11	-10.412	1	0.244	0.149	1.72E-06	0.0857	0.442	104.981	225631	4	5
60	0.748	0.641	6	-6.485	0	0.0708	0.478	0.00246	0.114	0.829	100.063	226097	4	5
67	0.866	0.534	11	-9.201	1	0.229	0.184	0.266	0.0929	0.841	98.243	226133	4	5
64	0.812	0.6	7	-9.414	1	0.254	0.00308	8.38E-06	0.173	0.555	97.338	226440	4	5
42	0.659	0.589	11	-9.924	0	0.184	0.409	6.74E-06	0.108	0.176	119.931	226866	4	5
65	0.763	0.806	7	-5.082	0	0.172	0.668	6.99E-06	0.527	0.739	127.998	226875	4	5
92	0.749	0.463	11	-8.433	1	0.0828	0.208	0.0371	0.337	0.19	90.028	226987	4	5
10	0.721	0.97	6	-7.283	0	0.056	0.000263	0.688	0.0669	0.898	140.044	227079	4	5
53	0.676	0.625	4	-8.747	0	0.0729	0.144	0.00658	0.0796	0.655	90.999	227373	4	5
56	0.901	0.614	1	-6.732	0	0.263	0.0115	5.48E-06	0.108	0.266	135.504	227902	4	5
68	0.886	0.722	6	-5.185	0	0.198	0.0183	2.35E-05	0.0826	0.51	144.042	227912	4	5
71	0.881	0.874	6	-4.505	1	0.139	0.0175	1.14E-06	0.154	0.858	107.891	227933	4	5
41	0.763	0.605	8	-6.199	1	0.255	0.174	1.49E-06	0.169	0.404	139.023	228112	4	5
40	0.83	0.819	1	-4.78	0	0.0686	0.00741	5.45E-06	0.134	0.846	113.002	228117	4	5
50	0.902	0.743	7	-11.136	1	0.229	0.000755	0.00104	0.0555	0.423	98.944	228267	4	5
60	0.721	0.621	1	-4.378	1	0.306	0.00469	0.0103	0.199	0.568	159.967	228933	4	5
58	0.817	0.584	7	-9.785	1	0.174	0.432	0.00609	0.225	0.501	99.947	229373	4	5
52	0.725	0.629	4	-6.208	0	0.0461	0.172	0.0186	0.347	0.499	91.961	229558	4	5
14	0.856	0.336	1	-10.061	0	0.0777	0.0403	0.0857	0.116	0.249	143.002	229700	4	5
60	0.732	0.568	2	-8.929	1	0.279	0.395	0.000808	0.34	0.591	97.943	229866	4	5
32	0.759	0.71	10	-5.242	1	0.111	0.259	0.191	0.456	0.5	120.993	230000	4	5
43	0.667	0.417	5	-10.732	1	0.047	0.666	0.00106	0.671	0.329	109.954	230404	4	5
67	0.918	0.734	11	-2.832	0	0.269	0.0296	8.01E-06	0.191	0.608	97.044	230693	4	5
70	0.82	0.809	4	-6.759	0	0.251	0.443	0.00175	0.0613	0.737	83.011	231240	4	5
69	0.734	0.864	2	-6.119	1	0.303	0.022	9.85E-06	0.246	0.47	105.932	231493	4	5
38	0.69	0.47	1	-8.293	1	0.0392	0.662	0.000232	0.0905	0.628	147.942	231997	4	5
41	0.535	0.509	6	-7.519	0	0.0562	0.729	3.59E-06	0.601	0.594	92.249	232093	4	5
43	0.391	0.612	8	-8.569	0	0.134	0.579	1.86E-06	0.103	0.515	80.751	232476	4	5
41	0.82	0.387	7	-11.81	1	0.316	0.729	0.0836	0.0699	0.724	95.977	232731	4	5
22	0.829	0.693	5	-6.682	0	0.0768	0.0584	0.0211	0.0643	0.854	98.007	233227	4	5
50	0.867	0.596	5	-4.851	0	0.0463	0.117	0.000119	0.061	0.646	125.984	233960	4	5
63	0.768	0.746	6	-7.223	0	0.232	0.201	1.39E-05	0.19	0.588	142.013	234000	4	5
47	0.797	0.847	6	-1.79	0	0.237	0.384	0.000388	0.0566	0.962	100.178	234773	4	5
40	0.846	0.725	5	-6.803	0	0.0934	0.361	0.000406	0.0752	0.814	95.011	234947	4	5
80	0.727	0.974	4	-2.261	0	0.0664	0.103	0.000532	0.174	0.965	79.526	235213	4	5
66	0.894	0.404	9	-5.913	0	0.13	0.453	1.57E-06	0.0801	0.759	102.009	236507	4	5
33	0.587	0.624	6	-5.6	1	0.0344	0.197	4.23E-06	0.266	0.175	99.964	236627	4	5
34	0.721	0.702	11	-7.848	0	0.149	0.00861	0.000338	0.248	0.611	140.079	236670	4	5
67	0.634	0.845	11	-5.058	0	0.352	0.00602	5.29E-06	0.0598	0.929	94	237027	4	5
68	0.884	0.679	10	-5.857	0	0.282	0.0957	0.00209	0.0289	0.591	76.993	238467	4	5
50	0.793	0.907	1	-7.461	1	0.182	0.0231	0.00738	0.0798	0.826	115.634	238827	4	5
34	0.682	0.911	11	-2.719	0	0.0283	0.112	1.05E-06	0.31	0.693	110.977	238947	4	5
19	0.869	0.761	8	-6.449	1	0.105	0.0016	0.829	0.0736	0.281	139.973	239640	4	5
45	0.649	0.57	9	-7.537	0	0.213	0.648	1.26E-06	0.114	0.463	139.831	240000	4	5
38	0.694	0.897	7	-4.046	1	0.0591	0.0145	0.000101	0.256	0.929	152.075	240693	4	5
31	0.69	0.815	6	-7.256	1	0.0629	0.00242	3.37E-05	0.0844	0.62	128.903	241067	4	5
35	0.724	0.532	2	-10.13	0	0.0596	0.157	0.0233	0.694	0.456	130.021	241080	4	5
46	0.879	0.423	1	-10.511	1	0.257	0.0133	0.000233	0.155	0.586	99.737	241533	4	5
54	0.793	0.699	6	-9.849	1	0.37	0.0199	0.000183	0.108	0.897	98.957	242347	4	5
7	0.642	0.828	2	-6.565	1	0.0358	0.0321	0.876	0.201	0.218	134.948	242533	4	5
78	0.851	0.703	4	-7.351	0	0.303	0.00949	2.57E-05	0.0895	0.596	74.017	242600	4	5
38	0.699	0.566	1	-6.347	1	0.205	0.258	3.56E-06	0.222	0.557	84.989	242748	4	5
53	0.911	0.614	7	-11.176	1	0.338	0.00432	8.75E-06	0.0985	0.601	99.025	243267	4	5
80	0.879	0.574	10	-5.602	0	0.391	0.519	8.76E-06	0.144	0.346	144.911	243463	4	5
38	0.824	0.929	4	-2.343	0	0.0707	0.116	0.000375	0.404	0.854	104.048	244493	4	5
47	0.81	0.705	8	-8.041	0	0.239	0.392	0.115	0.109	0.681	96.696	244733	4	5
50	0.51	0.863	4	-4.56	0	0.402	0.155	2.93E-06	0.375	0.628	85.599	245827	4	5
48	0.741	0.658	7	-7.758	1	0.0853	0.643	3.43E-06	0.307	0.746	142.057	246013	4	5
71	0.692	0.833	7	-3.974	1	0.0492	0.000136	1.98E-05	0.515	0.692	96.814	246320	4	5
59	0.775	0.795	5	-4.171	1	0.206	0.148	0.00119	0.0411	0.796	95.212	246493	4	5
15	0.705	0.188	4	-13.843	0	0.372	0.223	0.744	0.104	0.145	139.815	247040	4	5
41	0.715	0.464	10	-8.48	0	0.232	0.33	0.0424	0.133	0.419	79.948	247092	4	5
33	0.791	0.756	10	-5.488	0	0.152	0.163	7.93E-05	0.0849	0.747	105.79	247133	4	5
33	0.601	0.893	7	-7.784	1	0.0381	0.00839	4.09E-05	0.244	0.815	95.837	247733	4	5
60	0.745	0.504	3	-10.405	0	0.307	0.0162	0.00122	0.432	0.434	114.901	248765	4	5
75	0.849	0.521	11	-12.999	0	0.216	0.304	1.65E-06	0.115	0.763	95.265	248867	4	5
43	0.7	0.449	11	-8.428	1	0.0922	0.761	5.79E-05	0.111	0.556	88.737	249373	4	5
45	0.644	0.284	9	-14.867	0	0.179	0.567	0.0169	0.148	0.711	85.191	250000	4	5
60	0.795	0.6	2	-14.004	1	0.341	0.112	0.000171	0.111	0.633	101.78	250133	4	5
49	0.716	0.83	1	-4.67	0	0.222	0.244	1.69E-06	0.103	0.674	92.147	250451	4	5
63	0.852	0.874	7	-11.208	1	0.0427	0.0168	0.45	0.133	0.666	129.029	250627	4	5
60	0.836	0.595	6	-9.338	1	0.201	0.141	0.00375	0.329	0.762	79.98	251000	4	5
35	0.568	0.847	5	-7.953	0	0.332	0.403	0.000436	0.173	0.833	188.001	251227	4	5
36	0.605	0.574	11	-9.382	0	0.0447	0.245	3.87E-06	0.474	0.726	128.074	251489	4	5
28	0.598	0.618	5	-10.013	1	0.047	0.54	0.000546	0.951	0.422	103.099	251733	4	5
34	0.444	0.406	1	-12.765	0	0.0535	0.119	2.46E-06	0.351	0.411	95.373	251827	4	5
59	0.671	0.622	9	-5.709	0	0.348	0.236	1.29E-06	0.0928	0.417	155.599	251839	4	5
17	0.716	0.57	11	-7.966	0	0.0441	0.0647	0.221	0.0749	0.303	139.906	252000	4	5
75	0.613	0.61	5	-8.633	0	0.246	0.211	0.000361	0.152	0.433	160.004	252021	4	5
34	0.721	0.848	11	-3.892	0	0.0505	0.00383	0.000162	0.111	0.857	118.077	252107	4	5
63	0.769	0.675	6	-13.326	1	0.0724	0.000722	0.000149	0.0904	0.803	101.884	252240	4	5
22	0.688	0.728	1	-6.983	1	0.285	0.108	2.61E-06	0.108	0.457	144.951	253858	4	5
50	0.839	0.533	2	-12.416	1	0.291	0.0197	0.00104	0.108	0.522	95.895	254929	4	5
51	0.847	0.689	1	-9.104	1	0.203	0.038	3.34E-05	0.108	0.61	92.082	256000	4	5
19	0.71	0.583	9	-7.309	1	0.321	0.154	5.02E-05	0.723	0.476	79.938	256707	4	5
14	0.555	0.983	10	-1.597	0	0.0738	0.0558	0.213	0.123	0.411	144.053	256766	4	5
53	0.874	0.498	8	-9.108	1	0.233	0.00791	0.00375	0.102	0.599	81.997	257467	4	5
32	0.635	0.548	10	-12.39	0	0.118	0.274	1.08E-05	0.465	0.476	96.951	257853	4	5
47	0.834	0.904	3	-8.979	0	0.234	0.4	0.0101	0.119	0.282	103.969	258462	4	5
21	0.763	0.869	10	-5.862	0	0.057	0.154	0.514	0.105	0.796	125.573	258733	4	5
34	0.748	0.582	5	-6.222	0	0.0595	0.0869	1.03E-06	0.814	0.199	113.013	258743	4	5
41	0.881	0.636	4	-13.617	0	0.156	0.0257	0.000257	0.207	0.616	108.863	259427	4	5
43	0.728	0.481	6	-13.32	1	0.179	0.088	2.87E-05	0.309	0.652	82.944	259533	4	5
58	0.458	0.635	5	-7.697	1	0.275	0.45	0.000108	0.114	0.555	91.926	259907	4	5
24	0.711	0.772	1	-7.322	1	0.0665	0.183	1.53E-05	0.0568	0.92	107.955	260267	4	5
56	0.85	0.797	10	-7.429	0	0.136	0.0964	8.38E-06	0.34	0.63	99.615	260307	4	5
10	0.836	0.823	11	-3.513	0	0.0583	0.00343	0.472	0.0665	0.896	139.968	260650	4	5
60	0.766	0.793	4	-6.638	0	0.165	0.0294	7.97E-06	0.173	0.647	91.925	260800	4	5
52	0.618	0.691	10	-7.041	0	0.308	0.00452	3.17E-06	0.0614	0.762	170.446	260827	4	5
68	0.818	0.653	1	-8.396	1	0.204	0.0335	5.46E-06	0.22	0.533	99.931	261133	4	5
68	0.802	0.607	11	-11.028	0	0.289	0.205	0.000748	0.246	0.274	96.916	261881	4	5
59	0.943	0.685	7	-11.903	1	0.188	0.000507	8.56E-06	0.0604	0.813	125.515	263573	4	5
53	0.946	0.772	4	-7.537	0	0.0953	0.0516	2.28E-06	0.0612	0.772	116.97	263914	4	5
55	0.791	0.863	3	-6.118	0	0.151	0.317	1.13E-06	0.27	0.742	97.035	264653	4	5
56	0.592	0.77	1	-3.402	1	0.318	0.122	1.22E-06	0.103	0.361	191.692	264760	4	5
14	0.76	0.831	6	-5.743	1	0.164	0.265	8.12E-05	0.201	0.712	90.81	265227	4	5
56	0.598	0.431	2	-12.261	1	0.358	0.701	1.48E-05	0.165	0.504	74.093	265384	4	5
44	0.847	0.92	10	-7.261	0	0.287	0.0902	1.33E-05	0.126	0.519	93.532	266027	4	5
55	0.442	0.807	6	-4.753	1	0.265	0.0158	6.43E-06	0.217	0.446	84.649	266213	4	5
73	0.869	0.68	1	-6.233	1	0.318	0.0416	1.12E-06	0.0914	0.815	85.519	268400	4	5
65	0.531	0.648	1	-7.638	1	0.209	0.712	0.000191	0.0973	0.799	86.739	269413	4	5
51	0.793	0.596	7	-7.426	1	0.392	0.0303	1.17E-05	0.623	0.708	82.113	269693	4	5
54	0.807	0.903	4	-11.09	1	0.113	0.211	3.13E-06	0.0565	0.94	165.034	269867	4	5
81	0.816	0.775	11	-3.323	1	0.234	0.16	0.00031	0.0543	0.527	93.431	270587	4	5
63	0.677	0.539	7	-14.439	1	0.063	0.0455	1.84E-06	0.845	0.469	95.116	270973	4	5
48	0.859	0.635	10	-9.532	0	0.193	0.0356	0.00346	0.13	0.53	96.571	271067	4	5
68	0.913	0.596	11	-12.477	0	0.0707	0.00658	0.00349	0.078	0.973	127.215	272133	4	5
30	0.622	0.883	10	-5.133	0	0.234	0.116	8.16E-06	0.204	0.698	103.969	272440	4	5
54	0.863	0.916	2	-4.523	1	0.137	0.0829	7.09E-06	0.566	0.964	145.182	272587	4	5
31	0.795	0.775	1	-7.492	1	0.162	0.0294	0.139	0.0367	0.833	96.027	272787	4	5
63	0.394	0.734	1	-4.574	0	0.185	0.0329	1.26E-06	0.109	0.0778	86.897	275163	4	5
48	0.708	0.331	1	-9.486	0	0.051	0.177	0.0504	0.0645	0.443	89.97	276252	4	5
45	0.515	0.841	3	-7.014	0	0.192	0.167	8.20E-06	0.0768	0.608	86.85	277241	4	5
13	0.654	0.607	5	-8.047	1	0.0394	0.000176	0.864	0.255	0.499	143.941	277788	4	5
22	0.818	0.947	11	-3.064	0	0.0566	0.591	0.000394	0.0984	0.936	107.012	277933	4	5
89	0.436	0.655	1	-8.37	0	0.0583	0.499	8.10E-06	0.688	0.412	121.002	279204	4	5
20	0.578	0.459	5	-9.412	1	0.033	0.000157	0.906	0.11	0.0834	140.014	279431	4	5
57	0.716	0.58	10	-12.747	0	0.239	0.0694	6.71E-06	0.906	0.707	99.077	279640	4	5
55	0.908	0.417	10	-8.244	0	0.255	0.0452	0.0824	0.0895	0.81	104.504	279754	4	5
64	0.824	0.555	1	-5.817	1	0.05	0.00337	6.42E-06	0.217	0.0611	120.002	281273	4	5
37	0.737	0.649	8	-7.709	0	0.142	0.816	0.147	0.201	0.579	139.961	282067	4	5
58	0.797	0.582	2	-12.97	1	0.255	0.00484	2.04E-06	0.517	0.415	105.974	282640	4	5
34	0.866	0.861	1	-3.34	1	0.172	0.037	2.29E-05	0.0264	0.714	100.749	282867	4	5
60	0.912	0.596	6	-9.959	1	0.451	0.482	0.000369	0.107	0.816	90.463	282907	4	5
68	0.88	0.814	11	-6.307	0	0.14	0.168	0.00672	0.0584	0.942	138.083	283067	4	5
74	0.763	0.85	7	-3.052	1	0.0417	0.0304	1.21E-06	0.371	0.761	91.519	284907	4	5
22	0.797	0.475	9	-10.674	0	0.158	0.258	2.10E-06	0.168	0.584	120.041	285179	4	5
48	0.712	0.895	10	-4.212	0	0.254	0.181	1.80E-05	0.108	0.727	96.338	285413	4	5
37	0.789	0.719	8	-9.045	0	0.154	0.273	0.000528	0.732	0.173	102.96	285413	4	5
49	0.787	0.523	7	-8.628	0	0.0603	0.205	0.0492	0.115	0.803	105.041	287321	4	5
64	0.703	0.705	1	-6.676	0	0.34	0.135	1.97E-06	0.0611	0.601	138.227	287322	4	5
37	0.579	0.669	9	-8.448	0	0.0451	0.394	5.49E-06	0.187	0.485	97.051	287813	4	5
44	0.83	0.817	4	-6.539	0	0.077	0.00096	0.000677	0.112	0.622	107.908	288053	4	5
9	0.861	0.551	1	-7.78	1	0.11	0.000442	0.833	0.0816	0.921	139.963	288862	4	5
56	0.827	0.532	2	-4.775	1	0.302	0.0219	2.91E-05	0.127	0.694	87.257	290440	4	5
17	0.694	0.907	9	-3.854	1	0.0458	0.0765	6.20E-05	0.13	0.573	114.98	290600	4	5
34	0.849	0.803	6	-6.775	1	0.275	0.0502	4.94E-06	0.24	0.738	90.873	290813	4	5
65	0.817	0.552	8	-10.8	0	0.386	0.032	7.17E-06	0.826	0.808	102.011	291067	4	5
67	0.301	0.514	8	-6.976	1	0.0617	0.0723	2.19E-06	0.251	0.153	145.59	291400	4	5
41	0.688	0.819	1	-8.827	1	0.0775	0.111	5.16E-05	0.101	0.688	89.985	292173	4	5
27	0.247	0.944	3	-2.139	0	0.0394	1.71E-05	0.854	0.607	0.614	140.052	292962	4	5
27	0.915	0.827	6	-7.715	1	0.137	0.0411	4.83E-06	0.0618	0.791	118.07	296253	4	5
53	0.64	0.6	7	-6.341	1	0.0948	0.075	7.90E-05	0.0752	0.627	175.832	297800	4	5
41	0.693	0.648	4	-8.465	0	0.0931	0.00958	3.23E-05	0.846	0.815	88.005	297875	4	5
61	0.843	0.508	10	-13.918	1	0.221	0.00852	2.10E-06	0.648	0.704	91.094	298773	4	5
51	0.841	0.535	10	-12.194	0	0.365	0.0811	0.0035	0.112	0.686	93.434	299067	4	5
53	0.455	0.426	2	-9.406	1	0.0475	0.172	0.0843	0.168	0.04	84.643	299605	4	5
48	0.845	0.921	2	-4.711	1	0.184	0.00766	9.75E-06	0.0419	0.367	95.84	300360	4	5
63	0.7	0.402	5	-9.93	0	0.278	0.0498	1.04E-06	0.16	0.499	77.871	300600	4	5
47	0.56	0.62	11	-7.778	0	0.089	0.36	0.000106	0.1	0.411	156.178	302939	4	5
69	0.759	0.756	4	-8.145	0	0.266	0.0903	2.36E-06	0.265	0.613	87.059	303493	4	5
12	0.714	0.393	2	-14.943	1	0.935	0.914	1.21E-06	0.167	0.469	114.094	304108	4	5
63	0.746	0.978	9	-5.324	1	0.0978	0.0555	4.11E-05	0.026	0.653	153.809	304227	4	5
50	0.654	0.949	1	-3.489	1	0.326	0.423	3.23E-05	0.0947	0.649	92.878	307596	4	5
39	0.493	0.527	8	-8.128	1	0.246	0.144	3.35E-06	0.38	0.887	154.055	309000	4	5
41	0.527	0.736	2	-8.46	0	0.102	0.00246	0.00595	0.134	0.264	148.66	309759	4	5
60	0.792	0.694	8	-8.496	0	0.33	0.0619	2.32E-05	0.25	0.804	177.094	309773	4	5
61	0.785	0.793	1	-7.915	1	0.163	0.22	0.718	0.124	0.655	88.902	310600	4	5
53	0.868	0.964	2	-3.72	1	0.111	0.0467	1.51E-05	0.0708	0.868	98.913	312960	4	5
49	0.633	0.81	11	-6.819	0	0.0486	0.0997	1.91E-06	0.12	0.665	94.009	313253	4	5
39	0.873	0.751	10	-7.606	0	0.126	0.0766	0.00053	0.422	0.774	104.487	314600	4	5
56	0.872	0.707	1	-7.911	1	0.0513	0.0362	5.59E-06	0.27	0.92	132.955	315533	4	5
57	0.586	0.927	11	-4.077	0	0.194	0.00924	1.85E-06	0.344	0.528	73.023	316133	4	5
46	0.709	0.337	7	-13.14	1	0.106	0.447	0.000162	0.846	0.387	68	320333	4	5
76	0.686	0.735	2	-4.616	1	0.264	0.00921	0.00066	0.342	0.0596	171.355	322227	4	5
76	0.686	0.735	2	-4.616	1	0.264	0.00921	0.00066	0.342	0.0596	171.355	322227	4	5
44	0.922	0.54	6	-5.917	0	0.0677	0.135	1.32E-05	0.0772	0.255	113.969	322787	4	5
32	0.754	0.558	11	-10.605	0	0.3	0.0002	7.41E-05	0.0466	0.678	204.065	324000	4	5
50	0.878	0.951	7	-5.077	1	0.069	0.0317	0.544	0.0614	0.607	111.334	325133	4	5
46	0.6	0.77	6	-7.077	1	0.195	0.0004	0.000264	0.0533	0.625	131.582	327293	4	5
42	0.764	0.508	10	-13.165	0	0.515	0.000347	0.00996	0.0917	0.862	179.257	327400	4	5
62	0.63	0.455	1	-13.667	1	0.0322	0.792	0.132	0.133	0.645	94.08	327707	4	5
49	0.69	0.567	7	-10.875	0	0.311	0.599	9.20E-05	0.116	0.609	96.002	328573	4	5
42	0.6	0.563	2	-7.644	0	0.0907	0.387	3.02E-06	0.347	0.181	170.065	333256	4	5
